Date,Campaign name,Ad set name,Ad name,External destination URL,Reach,Amount spent,Impressions,Post engagements,Page likes,Post reactions,Clicks to play video,Three-second video views,Video watches at 100%,Video average watch time,Post comments,Post shares
2018-05-30,2.38E+16,6th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1065,9.67,1091,128,,1,125,,14,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,4658,40.77,4811,686,,1,678,,88,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,6480,58.51,6618,648,,1,640,,330,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,18764,171.52,20128,2158,,12,2119,,231,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,630,5.5,642,89,,0,89,,14,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,543,4.8,546,79,,1,77,,38,3,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1872,17.39,1907,228,,2,221,,28,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,2649,23.41,2698,315,,0,309,,159,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,16956,158.66,18200,2307,,19,2251,,241,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,25856,242.38,27947,3252,,19,3191,,444,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,3655,33.53,3733,523,,6,514,,53,2,,
2018-05-30,2.38E+16,4th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1607,13.36,1641,239,,2,234,,36,3,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,594,5.01,599,59,,0,58,,27,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,15532,149.88,16676,1676,,3,1645,,185,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1057,9.33,1074,108,,1,107,,7,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,7554,71.71,8088,920,,5,902,,111,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,137,1.14,137,11,,0,11,,7,2,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,189,1.59,190,21,,0,20,,9,1,,
2018-05-30,2.38E+16,10th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1337,11.83,1361,166,,0,164,,74,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,652,5.82,663,70,,0,69,,4,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,128,1.12,131,10,,0,10,,7,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,10022,95.07,10741,1149,,7,1118,,137,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1105,9.07,1112,62,,0,61,,28,2,,
2018-05-30,2.38E+16,2nd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1410,12.4,1445,161,,0,158,,64,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,365,3.09,368,38,,0,37,,19,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,2486,22.27,2566,253,,1,250,,41,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1814,16.04,1839,179,,0,177,,72,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,4755,41.5,4854,476,,0,472,,210,2,,
2018-05-30,2.38E+16,9th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,10230,98.46,10975,1173,,9,1147,,138,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,3463,30.92,3525,314,,2,309,,37,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,2950,26.72,3000,287,,0,284,,130,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,308,2.71,310,29,,0,29,,10,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,14604,139.48,15793,1585,,8,1564,,202,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,3224,27.85,3275,263,,1,257,,43,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1196,10.4,1210,109,,0,106,,6,1,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,548,4.57,552,58,,0,57,,26,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,18940,179.7,20937,1729,,7,1682,,190,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,765,6.6,770,83,,0,81,,39,2,,
2018-05-30,2.38E+16,14th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,3159,27.91,3198,276,,1,265,,117,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,170,1.51,172,16,,0,16,,8,3,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,112,0.97,112,14,,0,14,,6,2,,
2018-05-30,2.38E+16,3rd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,5672,50.09,5768,655,,1,644,,338,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,34473,322.22,36271,3181,,13,3116,,372,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,17477,159.26,18638,1865,,5,1826,,194,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,2900,24.26,2955,212,,0,210,,82,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,144,1.23,144,14,,0,14,,5,2,,
2018-05-30,2.38E+16,5th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,3164,27.37,3229,286,,1,280,,97,1,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1882,16.13,1913,177,,1,172,,26,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1548,13.52,1578,197,,0,191,,85,2,,
2018-05-30,2.38E+16,7th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,8642,81.64,9412,1051,,4,1032,,126,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,4527,39.4,4624,420,,0,407,,45,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,440,3.54,443,28,,0,28,,12,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,2003,18.15,2043,223,,1,219,,24,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,11468,111.56,12326,1354,,8,1323,,172,2,,
2018-05-30,2.38E+16,8th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,2414,20.84,2461,246,,1,242,,112,2,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,6810,58.62,6836,518,,0,507,,202,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,136,1.11,136,10,,0,10,,5,1,,
2018-05-30,2.38E+16,13th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1685,14.66,1702,184,,2,181,,77,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1710,14.37,1741,246,,0,246,,30,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1238,10.12,1251,75,,1,71,,31,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1317,11.95,1335,164,,2,161,,16,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,541,4.62,550,63,,0,63,,25,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,11572,106.19,12356,1232,,3,1209,,148,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,481,4.29,486,65,,0,65,,6,2,,
2018-05-30,2.38E+16,6th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1605,13.66,1634,163,,0,161,,76,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1787,16.51,1824,218,,0,215,,17,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,9332,91.77,10147,1133,,8,1115,,120,2,,
2018-05-30,2.38E+16,11th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1126,9.67,1143,151,,0,149,,68,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,2186,18.68,2220,182,,0,179,,24,2,,
2018-05-30,2.38E+16,12th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,2144,19.79,2197,236,,0,234,,18,2,,
2018-05-30,2.38E+16,10th District,enbridge_tunnel_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_tunnel_emotional_6,2419,24.01,2473,353,,1,351,,166,2,,
2018-05-31,2.38E+16,2nd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,98,0.94,99,19,,0,19,,12,3,,
2018-05-31,2.38E+16,14th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,3271,29.88,3296,242,,1,236,,97,2,,
2018-05-31,2.38E+16,3rd District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,471,4.36,473,39,,0,39,,26,2,,
2018-05-31,2.38E+16,3rd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,8250,78.54,8486,1000,,5,984,,115,2,,
2018-05-31,2.38E+16,14th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1772,16.67,1793,172,,0,171,,22,2,,
2018-05-31,2.38E+16,14th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1018,9.44,1028,93,,0,93,,11,2,,
2018-05-31,2.38E+16,14th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,466,4.2,471,43,,0,43,,23,2,,
2018-05-31,2.38E+16,14th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,10526,101.47,11046,1028,,3,1015,,148,2,,
2018-05-31,2.38E+16,14th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,492,4.37,499,53,,0,52,,28,2,,
2018-05-31,2.38E+16,4th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,915,8.51,925,171,,0,171,,20,3,,
2018-05-31,2.38E+16,3rd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,2427,23.1,2455,257,,2,253,,22,2,,
2018-05-31,2.38E+16,4th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,4027,38.08,4148,549,,5,531,,73,2,,
2018-05-31,2.38E+16,4th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,695,6.56,704,93,,1,91,,15,2,,
2018-05-31,2.38E+16,4th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,396,3.56,399,43,,0,43,,19,2,,
2018-05-31,2.38E+16,4th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,73,0.65,73,7,,0,7,,4,1,,
2018-05-31,2.38E+16,4th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1931,17.83,1947,205,,0,202,,100,2,,
